treatment,control,ratio,ratio2,ratio3,size,size25,size50,size100,sizeno,ask,askd1,askd2,askd3,ask1,ask2,ask3,amount,gave,amountchange,hpa,ltmedmra,freq,years,year5,mrm2,dormant,female,couple,state50one,nonlit,cases,statecnt,stateresponse,stateresponset,stateresponsec,stateresponsetminc,perbush,close25,red0,blue0,redcty,bluecty,pwhite,pblack,page18_39,ave_hh_sz,median_hhincome,powner,psch_atlstba,pop_propurban
1,0,1,0,0,1,1,0,0,0,3,0,0,1,35,45,55,0,0,-25,25,1,8,2,0,4,0,0,0,0,1,2,3.594653844833374,0.018312985077500343,0.02058319002389908,0.014150943607091904,0.006432246416807175,0.4343434274196625,0,0,1,1,0,0.9350576996803284,0.04358759522438049,0.26595616340637207,2.430000066757202,48923,0.7396764755249023,0.2587873935699463,0.8162295818328857
0,1,0,0,0,0,0,0,0,0,0,0,0,0,85,110,130,0,0,-35,75,0,14,6,1,3,0,0,0,0,0,1,3.2694993019104004,0.017083587124943733,0.019792648032307625,0.012110726907849312,0.007681921124458313,0.3737373650074005,0,0,1,0,1,0.9352328181266785,0.020553532987833023,0.3048512637615204,2.4200000762939453,69832,0.7793028354644775,0.5249196887016296,0.9876365065574646
1,0,2,1,0,2,0,1,0,0,1,1,0,0,55,70,85,0,0,-50,50,0,25,19,1,2,0,0,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,0.8892640471458435,0.01261851191520691,0.21799331903457642,2.0899999141693115,43299,0.6593368649482727,0.2809377610683441,0.9835277199745178
0,1,0,0,0,0,0,0,0,0,0,0,0,0,65,85,100,0,0,-50,55,0,4,3,0,19,1,0,0,0,0,1,3.2694993019104004,0.017083587124943733,0.019792648032307625,0.012110726907849312,0.007681921124458313,0.3737373650074005,0,0,1,0,1,0.9763808250427246,0.010537791065871716,0.1965842992067337,2.109999895095825,43365,0.7970170974731445,0.4033692181110382,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,60,70,0,0,-35,35,0,21,11,1,6,0,0,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,0.8671365976333618,0.018866924569010735,0.19290900230407715,1.899999976158142,39173,0.6506633758544922,0.29517537355422974,0.9292490482330322
1,0,3,0,1,2,0,1,0,0,1,1,0,0,45,60,70,0,0,-35,35,0,5,6,1,37,1,1,0,0,2,0,0.7620187401771545,0.007853402756154537,0.011029412038624287,0,0.011029412038624287,0.6326530575752258,0,1,0,1,0,0.9286070466041565,0.03156408295035362,0.3964199721813202,2.309999942779541,27318,0.5918079018592834,0.27918964624404907,0.7853227257728577
0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,70,85,0,0,-50,50,0,3,3,0,18,1,0,0,0,3,1,9.60702133178711,0.023048173636198044,0.02215891145169735,0.024743512272834778,-0.0025846008211374283,0.40816327929496765,0,0,1,1,0,0.8502784371376038,0.06754159927368164,0.3847982585430145,1.7799999713897705,78066,0.35107192397117615,0.739270031452179,1
1,0,1,0,0,3,0,0,1,0,1,1,0,0,45,60,70,0,0,-15,35,1,8,6,1,28,1,1,0,0,5,1,6.28366231918335,0.018095238134264946,0.02169720269739628,0.011152416467666626,0.010544786229729652,0.5252525210380554,0,1,0,0,1,0.9634793400764465,0.015486299060285091,0.12914897501468658,2.009999990463257,46992,0.8967097401618958,0.3450106084346771,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,70,85,0,0,-45,45,0,3,6,1,0,0,0,0,0,4,0,2.8944742679595947,0.03239145502448082,0.039960041642189026,0.015555555932223797,0.024404484778642654,0.5151515007019043,1,1,0,1,0,0.8583179116249084,0.09991710633039474,0.31154754757881165,2.2699999809265137,47468,0.6754680275917053,0.31522563099861145,0.9852069020271301
1,0,1,0,0,1,1,0,0,0,2,0,1,0,100,125,150,0,0,-95,95,0,5,7,1,29,1,0,0,0,0,0,1.7713943719863892,0.013513513840734959,0.017915310338139534,0.0036496350076049566,0.014265675097703934,0.4848484992980957,1,0,1,0,1,0.9656540155410767,0.010391052812337875,0.18021734058856964,2.309999942779541,72361,0.8559402823448181,0.5902268290519714,1
1,0,2,1,0,4,0,0,0,1,2,0,1,0,35,45,55,0,0,-30,30,1,1,0,0,4,0,1,0,0,0,0,1.7713943719863892,0.013513513840734959,0.017915310338139534,0.0036496350076049566,0.014265675097703934,0.4848484992980957,1,0,1,0,1,0.9119918346405029,0.0488460399210453,0.3102256655693054,2.3299999237060547,55685,0.777685821056366,0.35789915919303894,1
1,0,2,1,0,2,0,1,0,0,3,0,0,1,125,160,190,0,0,-100,100,0,7,8,1,31,1,0,0,0,NA,NA,0.31917014718055725,0.01875000074505806,0.01886792480945587,0.018518518656492233,3.494061529636383e-4,0.6938775777816772,0,1,0,1,0,0.9602270126342773,0.008997369557619095,0.40040603280067444,2.059999942779541,36536,0.5772091746330261,0.4621959328651428,0.9828819036483765
1,0,1,0,0,2,0,1,0,0,3,0,0,1,35,45,55,0,0,-10,25,1,2,3,0,11,1,0,0,0,0,0,0.5306203961372375,0.01879699155688286,0.026455026119947433,0,0.026455026119947433,0.5102040767669678,1,1,0,1,0,0.7177501320838928,0.03104054182767868,0.3735927641391754,2.4700000286102295,34237,0.3679482340812683,0.14385832846164703,0.9846640825271606
1,0,2,1,0,4,0,0,0,1,1,1,0,0,25,35,50,0,0,-20,20,1,1,0,0,7,0,0,0,0,0,1,1.1390384435653687,0.01576182059943676,0.020460357889533043,0.0055555556900799274,0.014904802665114403,0.6060606241226196,0,1,0,1,0,0.9669197201728821,0.011569052934646606,0.2758496105670929,2.4100000858306885,31372,0.7285454273223877,0.07781777530908585,0.6529284119606018
0,1,0,0,0,0,0,0,0,0,0,0,0,0,65,85,100,0,0,-50,55,0,7,7,1,6,0,0,0,0,4,1,2.8146817684173584,0.027639972046017647,0.030927835032343864,0.020408162847161293,0.010519672185182571,0.5099999904632568,1,1,0,0,1,0.9507582187652588,0.013239217922091484,0.2702556550502777,2.4000000953674316,66171,0.8202707171440125,0.6147617697715759,1
1,0,2,1,0,2,0,1,0,0,2,0,1,0,25,35,50,0,0,-50,190,0,21,19,1,6,0,0,0,0,6,2,4.215040683746338,0.021769994869828224,0.025486251339316368,0.012861736118793488,0.01262451522052288,0.6161616444587708,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,2,0,1,0,0,3,0,0,1,35,45,55,0,0,-25,25,1,2,2,0,13,1,0,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,0.9202918410301208,0.020697109401226044,0.38114023208618164,2.2200000286102295,62121,0.71500164270401,0.48605233430862427,1
1,0,2,1,0,3,0,0,1,0,3,0,0,1,35,45,55,0,0,-25,25,1,3,2,0,13,1,0,0,0,1,0,0.9634948968887329,0.026915114372968674,0.02994011901319027,0.020134227350354195,0.009805891662836075,0.5050504803657532,1,1,0,1,0,0.68044281005859375,0.06990611553192139,0.31089824438095093,2.700000047683716,28115,0.6915847063064575,0.12094347923994064,0.8837224245071411
1,0,1,0,0,1,1,0,0,0,3,0,0,1,55,70,85,0,0,-25,50,1,28,19,1,3,0,0,0,0,0,1,1.1390384435653687,0.01576182059943676,0.020460357889533043,0.0055555556900799274,0.014904802665114403,0.6060606241226196,0,1,0,0,1,0.38465338945388794,0.3687509596347809,0.3106067478656769,2.75,26543,0.47820955514907837,0.07051179558038712,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,45,55,0,0,-25,25,1,4,3,0,7,0,0,0,0,4,1,2.8146817684173584,0.027639972046017647,0.030927835032343864,0.020408162847161293,0.010519672185182571,0.5099999904632568,1,1,0,0,1,0.9507582187652588,0.013239217922091484,0.2702556550502777,2.4000000953674316,66171,0.8202707171440125,0.6147617697715759,1
1,0,3,0,1,1,1,0,0,0,3,0,0,1,25,35,50,0,0,-15,15,1,1,0,0,4,0,0,0,0,1,0,3.9537203311920166,0.018163470551371574,0.01861504092812538,0.017214396968483925,0.0014006439596414566,0.44999998807907104,0,0,1,0,1,0.8949812054634094,0.044842228293418884,0.6125943064689636,1.7000000476837158,68324,0.45615842938423157,0.7840092778205872,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,60,70,0,0,-15,35,1,4,5,1,38,1,0,0,1,1,1,0.7121484279632568,0.011204482056200504,0.008097166195511818,0.0181818176060915,-0.010084651410579681,0.6000000238418579,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,4,0,0,0,1,1,1,0,0,55,70,85,0,0,-35,50,0,29,16,1,1,0,0,0,0,0,2,2.982246160507202,0.0260869562625885,0.02783300168812275,0.022494887933135033,0.005338113754987717,0.46464645862579346,0,0,1,1,0,0.9667448997497559,0.004207460209727287,0.22291447222232819,2.5199999809265137,32989,0.7532435059547424,0.15623092651367188,0.42729994654655457
1,0,1,0,0,4,0,0,0,1,1,1,0,0,35,45,55,0,0,-25,25,1,4,1,0,9,1,1,0,0,5,1,6.28366231918335,0.018095238134264946,0.02169720269739628,0.011152416467666626,0.010544786229729652,0.5252525210380554,0,1,0,0,1,0.7601236701011658,0.18761160969734192,0.30471765995025635,2.740000009536743,51492,0.7228490710258484,0.37814414501190186,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,150,190,225,0,0,-125,125,0,12,9,1,6,0,0,0,0,0,0,1.7713943719863892,0.013513513840734959,0.017915310338139534,0.0036496350076049566,0.014265675097703934,0.4848484992980957,1,0,1,0,1,0.3852628469467163,0.40032488107681274,0.5676314234733582,2.0299999713897705,14360,0.08569944649934769,0.278994083404541,1
1,0,1,0,0,3,0,0,1,0,2,0,1,0,45,60,70,0,0,-35,35,0,1,3,0,37,1,0,0,0,6,2,4.215040683746338,0.021769994869828224,0.025486251339316368,0.012861736118793488,0.01262451522052288,0.6161616444587708,0,1,0,1,0,0.7973591685295105,0.08477459847927094,0.47958606481552124,2.4700000286102295,52123,0.5509440302848816,0.34073755145072937,0.9997367262840271
1,0,3,0,1,1,1,0,0,0,2,0,1,0,35,45,55,0,0,-25,25,1,5,7,1,10,1,0,0,0,3,1,9.60702133178711,0.023048173636198044,0.02215891145169735,0.024743512272834778,-0.0025846008211374283,0.40816327929496765,0,0,1,0,1,0.8064688444137573,0.13592621684074402,0.3821170926094055,2.799999952316284,70469,0.7924822568893433,0.4415554404258728,1
1,0,1,0,0,4,0,0,0,1,1,1,0,0,35,45,55,0,0,-25,25,1,1,2,0,29,1,0,0,0,1,2,3.281468152999878,0.020668692886829376,0.024702653288841248,0.012681159190833569,0.012021494098007679,0.46464645862579346,0,0,1,1,0,0.8084750175476074,0.007985574193298817,0.20144255459308624,3.130000114440918,114985,0.9559869766235352,0.5567858815193176,0.9980680346488953
1,0,3,0,1,3,0,0,1,0,2,0,1,0,125,160,190,0,0,-100,100,0,1,1,0,9,1,0,0,0,0,0,0.5784959197044373,0.017241379246115685,0.019704433158040047,0.01149425283074379,0.008210180327296257,0.49494948983192444,1,0,1,1,0,0.9605934023857117,0.009388038888573647,0.31316643953323364,2.2300000190734863,42693,0.6017636060714722,0.3026447892189026,0.8014603853225708
1,0,3,0,1,3,0,0,1,0,1,1,0,0,65,85,100,0,0,-50,55,0,27,10,1,1,0,1,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,0.9127795100212097,0.01411192212253809,0.2693314850330353,2.490000009536743,76368,0.7852762341499329,0.5237194299697876,0.980558454990387
1,0,1,0,0,2,0,1,0,0,1,1,0,0,25,35,50,0,0,-10,10,1,1,1,0,8,1,0,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,0.9022891521453857,0.012965088710188866,0.25153622031211853,2.819999933242798,89561,0.8078195452690125,0.5130111575126648,1
1,0,1,0,0,2,0,1,0,0,2,0,1,0,45,60,70,0,0,-35,35,0,1,3,0,40,1,0,0,0,5,4,4.500299453735352,0.019946807995438576,0.01950235292315483,0.020806241780519485,-0.0013038888573646545,0.49000000953674316,1,0,1,1,0,0.980475127696991,0.017897820100188255,0.25772860646247864,2.549999952316284,32705,0.8182557821273804,0.1398126482963562,0.5829808115959167
1,0,2,1,0,2,0,1,0,0,2,0,1,0,55,70,85,0,0,-50,50,0,1,2,0,29,1,0,0,0,5,4,4.500299453735352,0.019946807995438576,0.01950235292315483,0.020806241780519485,-0.0013038888573646545,0.49000000953674316,1,0,1,0,1,0.9007139205932617,0.07125206291675568,0.35343217849731445,2.25,43629,0.7037348747253418,0.3240174353122711,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,35,50,0,0,-68,75,0,3,8,1,28,1,0,0,0,1,0,3.9537203311920166,0.018163470551371574,0.01861504092812538,0.017214396968483925,0.0014006439596414566,0.44999998807907104,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA
0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,45,55,0,0,-25,25,1,4,7,1,31,1,0,0,0,5,0,1.9230002164840698,0.019709544256329536,0.024038461968302727,0.0117647061124444,0.012273755855858326,0.5600000023841858,0,1,0,1,0,0.8075972199440002,0.11356683075428009,0.3785153031349182,2.200000047683716,52286,0.6167487502098083,0.4871680736541748,1
1,0,3,0,1,1,1,0,0,0,2,0,1,0,35,45,55,0,0,-30,30,1,1,0,0,2,0,0,0,0,5,1,6.28366231918335,0.018095238134264946,0.02169720269739628,0.011152416467666626,0.010544786229729652,0.5252525210380554,0,1,0,0,1,0.8735384345054626,0.08428234606981277,0.22542928159236908,2.0199999809265137,35016,0.8023009300231934,0.17560400068759918,1
1,0,3,0,1,3,0,0,1,0,2,0,1,0,35,45,55,0,0,-30,30,1,1,1,0,8,1,0,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA
0,1,0,0,0,0,0,0,0,0,0,0,0,0,125,160,190,0,0,-75,100,0,2,2,0,8,1,1,0,0,0,2,2.982246160507202,0.0260869562625885,0.02783300168812275,0.022494887933135033,0.005338113754987717,0.46464645862579346,0,0,1,1,0,0.9741005301475525,0.006679948419332504,0.25700223445892334,2.7899999618530273,50247,0.9218915700912476,0.24321813881397247,0.7553029656410217
0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,45,55,0,0,-10,25,1,2,3,0,17,1,0,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,0.732012927532196,0.015359741635620594,0.3197251558303833,2.9600000381469727,38408,0.5047258734703064,0.11927437782287598,0.983966588973999
1,0,3,0,1,3,0,0,1,0,1,1,0,0,55,70,85,0,0,-50,50,0,8,8,1,20,1,0,0,0,1,1,0.7121484279632568,0.011204482056200504,0.008097166195511818,0.0181818176060915,-0.010084651410579681,0.6000000238418579,0,1,0,1,0,0.9514102935791016,0.02654867246747017,0.2798382639884949,2.130000114440918,54050,0.7464258074760437,0.5370528101921082,1
1,0,3,0,1,2,0,1,0,0,2,0,1,0,45,60,70,0,0,-20,35,1,2,4,0,36,1,1,0,0,1,1,2.3020148277282715,0.015597919933497906,0.016971278935670853,0.012886597774922848,0.004084681160748005,0.5252525210380554,0,1,0,1,0,0.8956944346427917,0.009492598474025726,0.3512261211872101,2.4100000858306885,42678,0.6999232172966003,0.3570813834667206,0.8308283686637878
1,0,1,0,0,4,0,0,0,1,3,0,0,1,65,85,100,0,0,-50,55,0,4,3,0,6,0,0,0,0,0,1,1.1390384435653687,0.01576182059943676,0.020460357889533043,0.0055555556900799274,0.014904802665114403,0.6060606241226196,0,1,0,1,0,0.9789077639579773,0.004585270304232836,0.30945831537246704,2.549999952316284,54738,0.8118613362312317,0.2829952836036682,0.9170856475830078
0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,45,55,0,0,-5,25,1,14,19,1,9,1,1,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,0.7007057070732117,0.05091088265180588,0.33074018359184265,2.4600000381469727,36391,0.5863935351371765,0.18701229989528656,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,150,190,225,0,0,-12.5,130,1,16,10,1,1,0,1,0,0,1,2,3.5387990474700928,0.021984215825796127,0.02224123105406761,0.021487602964043617,7.536280900239944e-4,0.5454545617103577,0,1,0,1,0,0.8770202398300171,0.09681659936904907,0.3099110722541809,2.799999952316284,63519,0.8404014110565186,0.39682143926620483,0.97208404541015625
1,0,1,0,0,1,1,0,0,0,1,1,0,0,35,45,55,0,0,-25,25,1,12,8,1,4,0,1,0,0,0,1,3.2694993019104004,0.017083587124943733,0.019792648032307625,0.012110726907849312,0.007681921124458313,0.3737373650074005,0,0,1,0,1,0.7532597184181213,0.10431027412414551,0.47977742552757263,2.1500000953674316,40475,0.28285837173461914,0.38583680987358093,1
1,0,3,0,1,2,0,1,0,0,3,0,0,1,125,160,190,0,0,-100,100,0,5,7,1,5,0,0,0,0,1,2,3.5387990474700928,0.021984215825796127,0.02224123105406761,0.021487602964043617,7.536280900239944e-4,0.5454545617103577,0,1,0,0,1,0.8896873593330383,0.03252647444605827,0.3299924433231354,2.4600000381469727,90362,0.7530934810638428,0.6371972560882568,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,125,160,190,0,0,-100,100,0,6,5,1,15,1,0,1,0,3,1,9.60702133178711,0.023048173636198044,0.02215891145169735,0.024743512272834778,-0.0025846008211374283,0.40816327929496765,0,0,1,1,0,0.8502784371376038,0.06754159927368164,0.3847982585430145,1.7799999713897705,78066,0.35107192397117615,0.739270031452179,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,60,70,0,0,-25,35,1,3,7,1,29,1,0,0,0,4,0,2.8944742679595947,0.03239145502448082,0.039960041642189026,0.015555555932223797,0.024404484778642654,0.5151515007019043,1,1,0,1,0,0.8281115293502808,0.06870228797197342,0.22834384441375732,2.640000104904175,87740,0.8189162611961365,0.5464481115341187,1
1,0,2,1,0,4,0,0,0,1,1,1,0,0,45,60,70,0,0,-10,35,1,7,7,1,13,1,1,0,0,1,3,1.5320167541503906,0.015625,0.01727447286248207,0.012145749293267727,0.005128723569214344,0.5858585834503174,0,1,0,1,0,0.5311070084571838,0.46209028363227844,0.27693259716033936,2.450000047683716,28431,0.7510040402412415,0.13953065872192383,0.41076067090034485
0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,60,70,0,0,-25,35,1,22,12,1,6,0,0,0,0,1,2,3.5387990474700928,0.021984215825796127,0.02224123105406761,0.021487602964043617,7.536280900239944e-4,0.5454545617103577,0,1,0,1,0,0.5865610241889954,0.28097355365753174,0.3811284899711609,2.9700000286102295,51213,0.5972285270690918,0.17874643206596375,0.9968264102935791
0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,45,55,0,0,-20,25,1,7,5,1,5,0,NA,NA,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,0,1,0.7953187227249146,0.026286160573363304,0.331175297498703,2.4100000858306885,68613,0.6612998843193054,0.42387738823890686,1
1,0,2,1,0,3,0,0,1,0,1,1,0,0,45,60,70,0,0,-25,35,1,4,8,1,32,1,0,0,0,1,1,0.7121484279632568,0.011204482056200504,0.008097166195511818,0.0181818176060915,-0.010084651410579681,0.6000000238418579,0,1,0,1,0,0.96768718957901,0.02122465893626213,0.29950350522994995,2.119999885559082,51244,0.8015187382698059,0.5183371305465698,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,60,70,0,0,-40,40,0,1,1,0,8,1,0,0,0,1,2,3.5387990474700928,0.021984215825796127,0.02224123105406761,0.021487602964043617,7.536280900239944e-4,0.5454545617103577,0,1,0,0,1,0.8111532330513,0.056673768907785416,0.5784987211227417,1.7899999618530273,65810,0.37489867210388184,0.7400631308555603,1
1,0,3,0,1,3,0,0,1,0,2,0,1,0,125,160,190,0,0,-100,100,0,6,8,1,13,1,1,0,0,3,1,9.60702133178711,0.023048173636198044,0.02215891145169735,0.024743512272834778,-0.0025846008211374283,0.40816327929496765,0,0,1,1,0,0.6470448970794678,0.178470641374588,0.40070658922195435,1.9800000190734863,49733,0.21772527694702148,0.5839707851409912,1
1,0,1,0,0,4,0,0,0,1,2,0,1,0,500,625,750,0,0,-100,250,0,31,18,1,3,0,0,0,0,0,1,0.33313384652137756,0.02994011901319027,0.0181818176060915,0.05263157933950424,-0.03444976359605789,0.7319587469100952,0,1,0,1,0,0.9542999267578125,0.008450901135802269,0.3073520362377167,2.859999895095825,63849,0.7954031825065613,0.4076135754585266,0.9893606901168823
0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,60,70,0,0,-40,40,0,1,1,0,8,1,0,1,0,3,1,9.60702133178711,0.023048173636198044,0.02215891145169735,0.024743512272834778,-0.0025846008211374283,0.40816327929496765,0,0,1,0,1,0.8573840260505676,0.02031158097088337,0.20199023187160492,2.809999942779541,122234,0.8745317459106445,0.7036625742912292,1
1,0,2,1,0,3,0,0,1,0,1,1,0,0,35,45,55,0,0,-25,25,1,5,4,0,7,0,0,0,0,3,1,9.60702133178711,0.023048173636198044,0.02215891145169735,0.024743512272834778,-0.0025846008211374283,0.40816327929496765,0,0,1,0,1,0.6536254286766052,0.22031164169311523,0.43907344341278076,1.940000057220459,56293,0.3586706221103668,0.5750965476036072,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,45,55,0,0,-30,30,1,1,0,0,7,0,1,0,0,5,0,1.9230002164840698,0.019709544256329536,0.024038461968302727,0.0117647061124444,0.012273755855858326,0.5600000023841858,0,1,0,1,0,0.7498899698257446,0.18032126128673553,0.35554495453834534,2.1700000762939453,41888,0.6056248545646667,0.35534897446632385,0.9995599389076233
1,0,1,0,0,2,0,1,0,0,3,0,0,1,125,160,190,0,0,-12.5,100,1,11,9,1,5,0,1,0,0,6,2,4.215040683746338,0.021769994869828224,0.025486251339316368,0.012861736118793488,0.01262451522052288,0.6161616444587708,0,1,0,1,0,0.715849757194519,0.043471261858940125,0.37256479263305664,3.069999933242798,36760,0.38798490166664124,0.2191557139158249,1
1,0,1,0,0,1,1,0,0,0,2,0,1,0,35,45,55,0,0,-25,25,1,1,3,0,33,1,0,1,0,0,1,3.2694993019104004,0.017083587124943733,0.019792648032307625,0.012110726907849312,0.007681921124458313,0.3737373650074005,0,0,1,0,1,0.8302826285362244,0.05288643017411232,0.48343005776405334,2.2699999809265137,50189,0.40841734409332275,0.3655970096588135,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,65,85,100,0,0,-50,55,0,8,7,1,28,1,0,0,0,4,0,2.8944742679595947,0.03239145502448082,0.039960041642189026,0.015555555932223797,0.024404484778642654,0.5151515007019043,1,1,0,1,0,0.953745424747467,0.01227998360991478,0.2326374650001526,2.359999895095825,44205,0.851009726524353,0.34019047021865845,0
1,0,3,0,1,4,0,0,0,1,3,0,0,1,55,70,85,0,0,-20,48,1,8,4,0,5,0,1,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,0,1,0.6199818253517151,0.03802454099059105,0.26905015110969543,2.940000057220459,105393,0.9453896284103394,0.5124192833900452,0.9604605436325073
0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,35,50,0,0,-10,20,1,12,10,1,7,0,0,0,0,5,1,6.28366231918335,0.018095238134264946,0.02169720269739628,0.011152416467666626,0.010544786229729652,0.5252525210380554,0,1,0,0,1,0.8735384345054626,0.08428234606981277,0.22542928159236908,2.0199999809265137,35016,0.8023009300231934,0.17560400068759918,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,125,160,190,0,0,-50,100,0,3,4,0,6,0,0,1,0,0,1,1.8033113479614258,0.02101769857108593,0.021346470341086388,0.020338982343673706,0.0010074879974126816,0.49494948983192444,1,0,1,0,1,0.9609341621398926,0.014279574155807495,0.2977219521999359,2.4000000953674316,44310,0.6896055340766907,0.15844745934009552,1
1,0,3,0,1,1,1,0,0,0,1,1,0,0,85,110,130,50,1,-25,75,0,97,19,1,1,0,0,0,0,5,1,6.28366231918335,0.018095238134264946,0.02169720269739628,0.011152416467666626,0.010544786229729652,0.5252525210380554,0,1,0,0,1,0.8258358836174011,0.12629246711730957,0.3244595229625702,2.4000000953674316,44976,0.6658110022544861,0.446261465549469,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,45,55,0,0,-25,25,1,1,3,0,43,1,0,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,0,1,0.8595004677772522,0.05000830814242363,0.3882150948047638,1.649999976158142,72215,0.3394474983215332,0.6025657057762146,1
1,0,3,0,1,3,0,0,1,0,3,0,0,1,25,35,50,0,0,-50,100,0,7,10,1,2,0,0,1,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,1,0,0.8378778696060181,0.02400711365044117,0.29430943727493286,2.559999942779541,53586,0.8255641460418701,0.2675119638442993,0.8184647560119629
1,0,1,0,0,1,1,0,0,0,2,0,1,0,250,315,375,0,0,-50,200,0,9,10,1,17,1,1,0,0,0,1,1.8033113479614258,0.02101769857108593,0.021346470341086388,0.020338982343673706,0.0010074879974126816,0.49494948983192444,1,0,1,1,0,0.9857142567634583,0.0035714285913854837,0.1919642835855484,2.2300000190734863,47667,0.8642857074737549,0.3855835199356079,0
1,0,1,0,0,3,0,0,1,0,1,1,0,0,45,60,70,0,0,-35,35,0,2,3,0,16,1,0,0,0,5,4,4.500299453735352,0.019946807995438576,0.01950235292315483,0.020806241780519485,-0.0013038888573646545,0.49000000953674316,1,0,1,1,0,0.8821448683738708,0.04098650813102722,0.49244454503059387,2.390000104904175,41449,0.5264682173728943,0.6435156464576721,0.9267195463180542
1,0,2,1,0,2,0,1,0,0,1,1,0,0,500,625,750,0,0,-250,250,0,1,0,0,5,0,NA,NA,0,0,0,1.7753839492797852,0.026966292411088943,0.025684932246804237,0.029411764815449715,-0.0037268325686454773,0.44897958636283875,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA
1,0,3,0,1,2,0,1,0,0,1,1,0,0,125,160,190,0,0,-50,100,0,13,3,0,0,0,0,0,0,2,1,0.40095752477645874,0.014925372786819935,0.014925372786819935,0.014925372786819935,0,0.5757575631141663,0,1,0,1,0,0.9370713233947754,0.04831038787961006,0.29046308994293213,2.7699999809265137,64482,0.8517552018165588,0.4145634174346924,0.9407259225845337
1,0,2,1,0,1,1,0,0,0,3,0,0,1,35,45,55,0,0,-25,25,1,1,1,0,9,1,1,0,0,6,2,4.215040683746338,0.021769994869828224,0.025486251339316368,0.012861736118793488,0.01262451522052288,0.6161616444587708,0,1,0,0,1,0.829562783241272,0.018700143322348595,0.3313717842102051,2.559999942779541,23018,0.39416879415512085,0.2702080011367798,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,45,55,0,0,-25,25,1,2,1,0,6,0,1,0,0,4,3,17.36884117126465,0.018950270488858223,0.018493151292204857,0.019881408661603928,-0.0013882573693990707,0.4444444477558136,0,0,1,0,1,0.8992400169372559,0.03647952899336815,0.4577592611312866,1.5,51215,0.421034574508667,0.5278792381286621,1
